street_name,council_name,green_frequency,green_next,landfill_frequency,landfill_next,recycle_frequency,recycle_next
Lewis Place,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Moray Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Sirolan Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Horne Square,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Shepherdson Avenue,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Bogong Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Purnell Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Somerset Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Antrim Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Durham Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Banff Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Wexford Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Gambier Grove,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Caithness Crescent,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Rotella Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Tyrrell Close,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Matthews Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cheshire Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Teleta Crescent,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Kyeamba Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Clavus Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Norfolk Crescent,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cardross Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Charlton Road,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Kerry Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Moreland Avenue,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Pelham Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Meath Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Selma Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Ayr Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Dorset Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Atami Crescent,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Rockley Close,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Lofty Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Peart Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Ainslie Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Macedon Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lowrey Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Down Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Rimula Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Duisburg Drive,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Gwilma Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Lanark Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Kosciusko Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Carmarthen Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Hague Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Torbreck Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Cabarita Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Kingsley Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Wolsey Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Hendy Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Cope Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Landale Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Amanda Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Rosemary Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lachlan Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Pembroke Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
School Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Duneed Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Buangor Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Donax Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Teresa Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Kalver Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Raymond Grove,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Bren Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Talpa Crescent,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Colt Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Rodbrough Crescent,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Glendye Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Armalite Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Carapunga Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Clive Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Caldermeade Road,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Benambra Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Howitt Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lovely Banks Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cloverdale Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Merlin Crescent,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Ingleburn Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Winchester Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cathcart Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cranbourne Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Fiona Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Fieldman Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Sten Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Lovely Banks Road,Moorabool,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Creswick Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Laura Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Remington Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Enfield Close,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Franklyn Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Texel Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Browning Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Mckinley Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Clunies Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Gatling Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Dunraven Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Laceby Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Wesson Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Beech Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lincoln Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Carisbrook Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cleveland Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Harding Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Beretta Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Silvan Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Wesley Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Owen Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Kulina Drive,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Stirling Street,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cohuna Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Viaduct Road,Moorabool,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Caramut Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Hilson Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Armytage Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Washington Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Corangamite Drive,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Vickers Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Sutcliffe Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Leonis Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Springfield Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Coolidge Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Plantation Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mcshane Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Neretva Place,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Grange Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Anchor Place,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Cudgee Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Schwartz Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Castlemaine Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Vigar Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Crossley Court,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Booth Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Janine Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Coleraine Crescent,Corio,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Compass Circuit,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Weir Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Voyage Circuit,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Welch Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Firth Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Evans Road,Moorabool,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Mcharry Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Navigator Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Consedine Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Sharland Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Sharland Road Service Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Chirnside Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Commander Way,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Kilpatrick Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Prouse Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Eva Place,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Expedition Way,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Goodall Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Pearce Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Journey Way,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Tuffs Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Goodwin Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Officer Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Streeton Close,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Nixon Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Genista Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Nigella Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Biddlecombe Avenue,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Bartlett Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Hibbertia Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
English Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Petrea Close,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Fairbairn Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Achillea Close,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mcguinness Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Norberry Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Kullaroo Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Halliwell Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Juniper Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Agathea Close,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Browallia Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Primlea Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Dandos Road,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Pathfield Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Perilla Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mentha Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Montview Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mccubbin Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Emmersons Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Northwattle Crescent,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Braemar Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Tower Hill Drive,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Viewbay Court,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
View Bank Rise,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Edgerton Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Bell Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Blueview Place,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Broderick Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Viewhill Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Baycrest Close,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Innovation Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Karlton Close,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Obriens Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Anakie Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Enterprise Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mcmanus Road,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Success Court,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Avalon Road,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Avalon Road Overpass,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Prosperity Drive,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Research Road,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Twenty-Nine Mile Road,Point Wilson,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Evans Road,Lovely Banks,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Cummins Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Frys Road,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Tillys Road,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Macgregor Court,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Rennie Street,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Resibee Street,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Broderick Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Turnstyle Court,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Technology Close,Corio,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Heales Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mcmanus Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Erin Way,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Rees Road,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Rennie Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Winstanley Road,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Apollo Drive,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Production Way,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Avalon Road Overpass,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Anakie Road,Moorabool,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Forest South Service Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Cozens Road,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Houston Road,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Minyip Road,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Orlando Grove,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Plover Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Mcneill Court,Lara,fortnightly,20/10/2023,weekly,13/10/2023,fortnightly,13/10/2023
Blackbird Circuit,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Coonawarra Drive,Avalon,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Teal Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lilac Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Swan Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Begonia Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Azalea Street,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Lavender Drive,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Starling Close,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
Honeyeater Court,Lara,fortnightly,13/10/2023,weekly,13/10/2023,fortnightly,20/10/2023
